Reef_ID,Nick_ID,LAT,LON,UNIQUE_ID,LABEL_ID,GBR_NAME,OldReefName,AREA_DESCR,Shelf_position,AIMS_sector,Reference_Area_km2,Geom_2D_Area_km2,GeomCH_2D_Area_km2,Geom_3D_Area_km2,GeomCH_3D_Area_km2
964,536,-16.0148,145.6352,16012102104,16-012b,Spitfire Reefs (East),Spitfire Reefs (East) (16-012b),Cairns/Cooktown,2,4,1.74273542587,0.667656,0.129215,1.7565,0.4784
965,538,-16.0189,145.7937,16013101104,16-013a,U/N Reef,U/N Reef (16-013a),Cairns/Cooktown,3,4,0.433141733341,0.334902,0.334902,1.1649,1.1649
966,538,-16.0192,145.8081,16013102104,16-013b,U/N Reef,U/N Reef (16-013b),Cairns/Cooktown,3,4,0.361223623519,0.201011,0.201011,0.89066,0.89066
967,592,-16.7341,146.3258,16066101104,16-066a,Jenny Louise Shoal (North),Jenny Louise Shoal (North) (16-066a),Cairns/Cooktown,3,5,1.2799509969,0.020592,0.003904,0.247953,0.000143
968,592,-16.7538,146.342,16066102104,16-066b,Jenny Louise Shoal (South),Jenny Louise Shoal (South) (16-066b),Cairns/Cooktown,3,5,0.767874988712,0.130547,0.109217,0.670271,0.2609
969,595,-16.7784,146.2654,16067100104,16-067,Milln Reef,Milln Reef (16-067),Cairns/Cooktown,3,5,24.9317133421,3.109512,2.287435,9.427868,6.46278
970,596,-16.803,146.1809,16068100104,16-068,Thetford Reef,Thetford Reef (16-068),Cairns/Cooktown,2,4,12.8466956127,5.781217,2.340757,16.75271,8.71561
971,598,-16.8052,146.3543,16069100104,16-069,Baines Patches,Baines Patches (16-069),Cairns/Cooktown,3,5,3.06251884071,0.475276,0.307551,1.395393,1.039
972,598,-16.8575,146.3577,16070100104,16-070,Pellowe Reef,Pellowe Reef (16-070),Cairns/Cooktown,3,5,8.08939685589,1.342011,1.342011,5.189,5.189
973,658,-18.1671,146.1588,18010100104,18-010,Goold Reef,Goold Reef (18-010),Townsville/Whitsunday,1,5,3.45620643801,3.108655,1.618148,3.667895,1.993
974,658,-18.1822,146.1452,18011100104,18-011,Garden Reef,Garden Reef (18-011),Townsville/Whitsunday,1,5,0.163126499788,0.136055,0.074826,0.17109,0.09073
975,682,-18.2355,146.3235,18013100104,18-013,Eva Reef,Eva Reef (18-013),Townsville/Whitsunday,1,6,0.748536734211,0.094388,0.00448,0.17562,0.135612639323189
976,682,-18.3586,146.3158,18014100104,18-014,Hinchinbrook Reef,Hinchinbrook Reef (18-014),out,1,6,3.91532981249,0.999018,0.715532,4.03558476433113,2.5629936709743
977,682,-18.3553,146.3282,18015100104,18-015,Agnes Reef,Agnes Reef (18-015),Townsville/Whitsunday,1,6,0.164099627997,0.048323,0.016413,0.082807,0.026131
978,538,-16.0341,145.8077,16013103104,16-013c,U/N Reef,U/N Reef (16-013c),Cairns/Cooktown,3,4,0.0854285156902,0.066898,0.010572,0.18262,0.03428
979,539,-16.0235,145.6997,16014101104,16-014a,U/N Reef,U/N Reef (16-014a),Cairns/Cooktown,2,4,0.151453223069,0.093216,0.011946,0.28989,0.0384
980,539,-16.0329,145.7095,16014102104,16-014b,U/N Reef,U/N Reef (16-014b),Cairns/Cooktown,2,4,1.11362177636,0.187211,0.1187877996166,0.480516,0.361274246010928
981,539,-16.0495,145.6469,16015100104,16-015,Mackay Reef,Mackay Reef (16-015),Cairns/Cooktown,2,4,6.18886293432,2.068487,1.369971,7.538948,5.1891
982,542,-16.0551,145.7394,16016100104,16-016,U/N Reef,U/N Reef (16-016),Cairns/Cooktown,2,4,0.752639730609,0.32173,0.296121,1.711399,1.53836
983,542,-16.0798,145.7208,16017100104,16-017,Sylvan Reef,Sylvan Reef (16-017),Cairns/Cooktown,2,4,1.29084893424,0.4691,0.4691,3.1412,2.9609
984,542,-16.0767,145.7561,16018101104,16-018a,U/N Reef,U/N Reef (16-018a),Cairns/Cooktown,2,4,0.271231740511,0.086945,0.078728,0.401796,0.3346
985,542,-16.0861,145.7471,16018102104,16-018b,U/N Reef,U/N Reef (16-018b),Cairns/Cooktown,2,4,0.112220937547,0.028567,0.007261,0.089962,0.03101
986,544,-16.1041,145.8333,16019100104,16-019,St Crispin Reef,St Crispin Reef (16-019),Cairns/Cooktown,3,4,42.8431999753,23.614409,10.570047,59.03049,34.654
987,480,-14.7105,145.3789,14118100104,14-118,Eyrie Reef,Eyrie Reef (14-118),Cairns/Cooktown,2,3,14.9976276671,14.615449,9.440407,24.182974,15.049
988,477,-14.7161,145.1659,14119101104,14-119a,Turtle Reef (North),Turtle Reef (North) (14-119a),Cairns/Cooktown,1,3,0.1439771572,0.129177,0.062116,0.30605,0.134
989,477,-14.7215,145.161,14119102104,14-119b,Turtle Reef (South),Turtle Reef (South) (14-119b),Cairns/Cooktown,1,3,0.0439825738937,0.042942,0.0278831040607481,0.059218,0.046257593402002
990,477,-14.7345,145.187,14120101104,14-120a,Turtle Group Reef (No 1),Turtle Group Reef (No 1) (14-120a),Cairns/Cooktown,1,3,0.422699749315,0.375039,0.316201,0.749341,0.595239
991,505,-15.2883,145.5735,15033100104,15-033,Lark Reef,Lark Reef (15-033),Cairns/Cooktown,2,3,68.4702000302,45.031816,6.081085,81.055,18.475
992,506,-15.313,145.7636,15034100104,15-034,U/N Reef,U/N Reef (15-034),Cairns/Cooktown,3,3,4.08513791659,3.196037,1.751882,8.22703,5.7497
993,508,-15.3189,145.6392,15035100104,15-035,U/N Reef,U/N Reef (15-035),Cairns/Cooktown,2,3,0.261059776808,0.13431,0.13431,0.7327,0.7327
994,508,-15.3309,145.6473,15036100104,15-036,U/N Reef,U/N Reef (15-036),Cairns/Cooktown,2,3,0.818837671034,0.471585,0.442001,2.024856,1.9439
995,506,-15.3351,145.7523,15037100104,15-037,U/N Reef,U/N Reef (15-037),Cairns/Cooktown,3,3,0.467222264165,0.323406,0.322159,1.29146,1.2833
996,506,-15.3638,145.7829,15038100104,15-038,Ribbon No 5 Reef,Ribbon No 5 Reef (15-038),Cairns/Cooktown,3,3,10.2759290522,8.692928,3.778887,22.2677,9.0228
997,395,-13.9149,143.8416,13107100104,13-107,Pelican Island Reef,Pelican Island Reef (13-107),Far Northern,1,2,4.17761621978,3.334198,2.638075,5.42072,4.1662
998,403,-13.9022,143.9533,13108100104,13-108,Hedge Reef,Hedge Reef (13-108),Far Northern,2,2,152.84848483,145.106985,45.909169,167.9523,55.752
999,435,-14.2391,144.7397,14051100104,14-051,South Warden Reef,South Warden Reef (14-051),Far Northern,2,3,143.555253599,143.52218,21.197552,176.4088,35.969
1000,437,-14.2976,144.6877,14052100104,14-052,Unison Reef,Unison Reef (14-052),Far Northern,1,3,1.1861798411,1.182668,0.922664,3.25276,2.4296
1001,443,-14.3097,144.7898,14053100104,14-053,U/N Reef,U/N Reef (14-053),Far Northern,1,3,12.2980529682,10.994017,6.055458,18.6669,10.6777
1002,444,-14.3214,144.8592,14054100104,14-054,Stapleton Reef,Stapleton Reef (14-054),Far Northern,2,3,5.34220547876,5.217241,3.543478,8.67511,6.179
1003,477,-14.7347,145.1991,14120102104,14-120b,Turtle Group Reef (No 2),Turtle Group Reef (No 2) (14-120b),Cairns/Cooktown,1,3,0.790821955434,0.633834,0.488379,1.22285,0.91533
1004,477,-14.7298,145.1794,14120103104,14-120c,Turtle Group Reef (No 3),Turtle Group Reef (No 3) (14-120c),Cairns/Cooktown,1,3,0.199884254895,0.192134,0.153374,0.38551,0.28267
1005,477,-14.7213,145.1981,14120104104,14-120d,Turtle Group Reef (No 4),Turtle Group Reef (No 4) (14-120d),Cairns/Cooktown,1,3,0.594478702539,0.542994,0.462201,1.04855,0.83033
1006,477,-14.7048,145.2042,14120105104,14-120e,Turtle Group Reef (No 5),Turtle Group Reef (No 5) (14-120e),Cairns/Cooktown,1,3,0.317852553046,0.214548,0.176285,0.625782,0.522492
1007,477,-14.7137,145.1932,14120106104,14-120f,Turtle Group Reef (No 6),Turtle Group Reef (No 6) (14-120f),Cairns/Cooktown,1,3,0.167226593141,0.162231,0.131129,0.358738,0.272172
1008,477,-14.7282,145.1895,14120107104,14-120g,Turtle Group Reef (No 7),Turtle Group Reef (No 7) (14-120g),Cairns/Cooktown,1,3,0.212425763756,0.200477,0.157158,0.397007,0.3209
1009,507,-15.359,145.5815,15039100104,15-039,Williamson Reefs,Williamson Reefs (15-039),Cairns/Cooktown,2,3,33.2284825725,27.501246,4.795617,48.6299,12.236
1010,506,-15.3885,145.7662,15040100104,15-040,U/N Reef,U/N Reef (15-040),Cairns/Cooktown,3,3,0.550881491736,0.394559,0.269654,1.81465,1.33178
1011,512,-15.3999,145.7661,15041100104,15-041,U/N Reef,U/N Reef (15-041),Cairns/Cooktown,3,3,0.84229872644,0.76655,0.66389,2.55999,2.2052
1012,512,-15.4101,145.7719,15042100104,15-042,U/N Reef,U/N Reef (15-042),Cairns/Cooktown,3,3,0.587763697871,0.21681,0.162843,0.6678,0.5527
1013,511,-15.4287,145.5083,15043100104,15-043,U/N Reef,U/N Reef (15-043),Cairns/Cooktown,2,3,31.9542154852,31.699649,7.244246,46.34132,14.558
1014,508,-15.4284,145.6134,15044100104,15-044,U/N Reef,U/N Reef (15-044),Cairns/Cooktown,2,3,2.72187656033,1.062333,0.770549,4.9559,3.7732
1015,410,-13.9646,143.8157,13109100104,13-109,U/N Reef,U/N Reef (13-109),Far Northern,1,2,0.111342670038,0.111342670038,0.0714910891699096,0.697552867647861,0.51580163571937
1016,394,-13.9263,143.6148,13110100104,13-110,U/N Reef,U/N Reef (13-110),Far Northern,1,2,2.63755498622,2.468919,1.369772,2.5452,1.419
1017,417,-13.9438,143.7544,13111100104,13-111,Burkitt Reef,Burkitt Reef (13-111),Far Northern,1,2,1.15949835238,0.843225,0.604002,1.313148,0.940822
1018,394,-13.949,143.6477,13112100104,13-112,U/N Reef,U/N Reef (13-112),Far Northern,1,2,2.48652850923,0.933613,0.539254886598151,0.91723,0.667951707479206
1019,402,-13.9606,143.8415,13113100104,13-113,Iris Reef,Iris Reef (13-113),Far Northern,1,2,2.79847463688,2.666546,2.075931,4.911508,3.6323
1020,417,-13.9758,143.6824,13114100104,13-114,Obree Reef,Obree Reef (13-114),Far Northern,1,2,0.301346221328,0.015896,0.015896,0.01753,0.01753
1021,442,-14.3191,144.7414,14055100104,14-055,Munro Reef,Munro Reef (14-055),Far Northern,1,3,18.7902072432,18.127247,9.30092,29.072812,16.080397
1022,449,-14.3281,144.9556,14056100104,14-056,U/N Reef,U/N Reef (14-056),Far Northern,2,3,12.18297586,9.395992,4.096757,15.5098,6.9746
1023,442,-14.3265,144.7182,14057101104,14-057a,Davy Patches (No 1),Davy Patches (No 1) (14-057a),Far Northern,1,3,0.14144352659,0.053848,0.0349009192437091,0.059066,0.0461395806113103
1024,442,-14.3361,144.7079,14057102104,14-057b,Davy Patches (No 2),Davy Patches (No 2) (14-057b),Far Northern,1,3,0.168214104367,0.113769,0.073020633057749,0.19107,0.14732675210292
1025,442,-14.3411,144.72,14057103104,14-057c,Davy Patches (No 3),Davy Patches (No 3) (14-057c),Far Northern,1,3,0.142539903591,0.142282,0.0909096247357968,0.19829,0.152789755895419
1026,437,-14.3349,144.5955,14058100104,14-058,U/N Reef,U/N Reef (14-058),Far Northern,1,3,0.0653480096349,0.0653480096349,0.0422738119996791,0.455442667723595,0.343120685354219
1027,437,-14.3232,144.5867,14059100104,14-059,U/N Reef,U/N Reef (14-059),Far Northern,1,3,3.82430430683,1.92228,1.921317,1.998,1.997
1028,437,-14.343,144.6504,14060100104,14-060,Barrow Reef,Barrow Reef (14-060),Far Northern,1,3,0.965779157238,0.316402,0.316402,0.39843,0.39843
1029,477,-14.7177,145.1847,14120108104,14-120h,Turtle Group Reef (No 8),Turtle Group Reef (No 8) (14-120h),Cairns/Cooktown,1,3,0.118530580512,0.114923,0.101625,0.268722,0.232523
1030,477,-14.7434,145.2084,14120109104,14-120j,Turtle Group Reef (No 9),Turtle Group Reef (No 9) (14-120j),Cairns/Cooktown,1,3,0.121796724635,0.000423,0.000276658468919333,0.00059,0.000463713942741695
1031,479,-14.718,145.2762,14121100104,14-121,Crompton Shoals,Crompton Shoals (14-121),Cairns/Cooktown,1,3,0.434118525602,0.434118525602,0.265960654420985,2.07173631427645,1.41594155107624
1032,477,-14.7315,145.1009,14122101104,14-122a,Pethebridge Islets Reef (East),Pethebridge Islets Reef (East) (14-122a),Cairns/Cooktown,1,3,0.15449984228,0.13362,0.13362,0.172228,0.172228
1033,477,-14.7362,145.0825,14122102104,14-122b,Pethebridge Islets Reef (West),Pethebridge Islets Reef (West) (14-122b),Cairns/Cooktown,1,3,0.439315980366,0.222997,0.214545,0.261219,0.249567
1034,479,-14.7632,145.3557,14123100104,14-123,Martin Reef,Martin Reef (14-123),Cairns/Cooktown,1,3,10.9088982954,10.482958,6.575118,17.8839,11.6936
1035,508,-15.4302,145.6585,15045100104,15-045,U/N Reef,U/N Reef (15-045),Cairns/Cooktown,2,3,0.411777076524,0.333665,0.323027,1.477091,1.417
1036,512,-15.4349,145.8009,15046100104,15-046,Ribbon No 4 Reef,Ribbon No 4 Reef (15-046),Cairns/Cooktown,3,3,10.0408005123,8.407726,5.011328,20.720133,14.382
1037,516,-15.4616,145.677,15047100104,15-047,U/N Reef,U/N Reef (15-047),Cairns/Cooktown,2,3,4.45496303406,4.236367,1.919935,12.244294,6.2979
1038,516,-15.4841,145.6549,15048100104,15-048,U/N Reef,U/N Reef (15-048),Cairns/Cooktown,2,3,1.65435632425,0.803464,0.640383,3.484279,2.9298
1039,513,-15.4857,145.5027,15049100104,15-049,U/N Reef,U/N Reef (15-049),Cairns/Cooktown,2,3,2.3533495393,2.339828,1.645574,6.06618,4.6954
1040,512,-15.4883,145.8055,15050100104,15-050,Ribbon No 3 Reef,Ribbon No 3 Reef (15-050),Cairns/Cooktown,3,3,11.9987492931,8.35221,4.40085,20.744296,11.635
1041,372,-13.5421,144.0897,13116100104,13-116,U/N Reef,U/N Reef (13-116),Far Northern,3,2,27.2744034766,26.525749,4.267236,46.48819,12.133
1042,372,-13.5917,144.0992,13117101104,13-117a,U/N Reef,U/N Reef (13-117a),Far Northern,3,2,1.08055985312,0.86845,0.39643,2.295841,1.04797
1043,372,-13.6005,144.0957,13117102104,13-117b,U/N Reef,U/N Reef (13-117b),Far Northern,3,2,2.60882135553,2.309785,0.883373,4.92398,2.1042
1044,375,-13.6259,144.1037,13118101104,13-118a,Creech Reef (North),Creech Reef (North) (13-118a),Far Northern,3,2,5.68796834284,5.176349,3.423432,11.733805,8.6647
1045,375,-13.6457,144.1073,13118102104,13-118b,Creech Reef (South),Creech Reef (South) (13-118b),Far Northern,3,2,0.397952207465,0.35579,0.35579,1.3412,1.3412
1046,446,-14.36,144.757,14061100104,14-061,Switzer Reef,Switzer Reef (14-061),Far Northern,1,3,15.8528897254,15.809409,14.171966,24.76,21.6687
1047,449,-14.3752,144.9613,14062100104,14-062,U/N Reef,U/N Reef (14-062),Far Northern,2,3,9.43465075159,8.367134,3.199452,14.496609,6.028937
1048,449,-14.4141,144.951,14063100104,14-063,Combe Reef,Combe Reef (14-063),Far Northern,2,3,40.8359640541,39.624166,20.972366,54.975612,29.9072
1049,477,-14.7802,145.0868,14124100104,14-124,U/N Reef,U/N Reef (14-124),Cairns/Cooktown,1,3,6.41345939606,6.41345939606,2.70739769762902,17.861655251186,9.0603402064271
1050,481,-14.7867,145.3156,14125100104,14-125,Maxwell Reef,Maxwell Reef (14-125),Cairns/Cooktown,1,3,0.301901769945,0.299636,0.044056,0.73876,0.1558
1051,479,-14.7867,145.3444,14126100104,14-126,Linnet Reef,Linnet Reef (14-126),Cairns/Cooktown,1,3,3.83173616579,3.696555,2.896787,6.93187,5.6319
1052,477,-14.7881,145.1401,14127101104,14-127a,U/N Reef,U/N Reef (14-127a),Cairns/Cooktown,1,3,0.10568587359,0.10568587359,0.0679205850569617,0.66905431565483,0.495763737723935
1053,477,-14.7983,145.1359,14127102104,14-127b,U/N Reef,U/N Reef (14-127b),Cairns/Cooktown,1,3,0.136653581077,0.136653581077,0.0873907160258376,0.821759317091861,0.602312951902994
1054,481,-14.8171,145.2834,14128100104,14-128,Sim Reef,Sim Reef (14-128),Cairns/Cooktown,1,3,0.0906393440761,0.079455,0.051280604688559,0.16204,0.125289125642566
1055,477,-14.8162,145.1816,14129101104,14-129a,U/N Reef,U/N Reef (14-129a),Cairns/Cooktown,1,3,0.106678101877,0.106678101877,0.0685473241525822,0.674074730708438,0.499298971029486
1056,477,-14.8225,145.1894,14129102104,14-129b,U/N Reef,U/N Reef (14-129b),Cairns/Cooktown,1,3,0.105329136058,0.004154,0.004154,0.004244,0.004244
1057,509,-15.5048,145.3282,15051100104,15-051,Dawson Reef,Dawson Reef (15-051),Cairns/Cooktown,1,3,0.640344924302,0.528313,0.37828,0.897604,0.57463
1058,513,-15.5348,145.3526,15052100104,15-052,Cowlishaw Reef,Cowlishaw Reef (15-052),Cairns/Cooktown,1,3,1.07149091138,0.844258,0.549544,1.321484,0.77651
1059,513,-15.5461,145.3026,15053100104,15-053,Draper Patch,Draper Patch (15-053),Cairns/Cooktown,1,3,0.387301065178,0.026369,0.026369,0.0292,0.0292
1060,520,-15.6016,145.3295,15054100104,15-054,Rocky Island Reef,Rocky Island Reef (15-054),Cairns/Cooktown,1,3,0.325419235709,0.3022,0.3022,0.3352,0.3352
1061,526,-15.6127,145.3191,15055100104,15-055,U/N Reef,U/N Reef (15-055),Cairns/Cooktown,1,3,1.2008985569,1.098829,1.028734,1.17239,1.102
1062,520,-15.6247,145.4483,15056100104,15-056,Malcolm Patch,Malcolm Patch (15-056),Cairns/Cooktown,2,3,0.363051726016,0.363051726016,0.224567533979329,1.79565387800019,1.24356359163885
1063,520,-15.6405,145.4296,15057100104,15-057,Bee Reef,Bee Reef (15-057),Cairns/Cooktown,2,3,1.270893091,0.911245,0.8689,2.703531,2.5669
1064,526,-15.6444,145.3187,15058100104,15-058,U/N Reef,U/N Reef (15-058),Cairns/Cooktown,1,3,2.21010037342,1.971534,1.971534,2.113,2.113
1065,526,-15.7054,145.3535,15059101104,15-059a,U/N Reef,U/N Reef (15-059a),Cairns/Cooktown,1,3,6.33925978175,6.117289,6.091263,6.36406,6.338
1066,378,-13.6763,144.1661,13119100104,13-119,U/N Reef,U/N Reef (13-119),Far Northern,3,2,18.2375083855,17.998048,6.320291,32.312218,15.564
1067,383,-13.7368,144.2373,13120100104,13-120,Sand Bank No 5 Reef,Sand Bank No 5 Reef (13-120),Far Northern,3,2,17.9880720198,17.232885,4.620104,33.01527,14.411
1068,383,-13.7802,144.267,13121100104,13-121,U/N Reef,U/N Reef (13-121),Far Northern,3,2,4.33618234587,4.325803,2.525842,11.376314,7.0021
1069,454,-14.4257,144.8896,14064100104,14-064,Ingram-Beanley Reef,Ingram-Beanley Reef (14-064),Far Northern,1,3,6.7309777983,6.614146,6.050047,10.372578,9.074114
1070,446,-14.4328,144.8115,14065100104,14-065,Bewick Reef,Bewick Reef (14-065),Far Northern,1,3,0.78503409738,0.662816,0.643814,2.19218,2.12043
1071,481,-14.8505,145.2729,14131100104,14-131,Decapolis Reef,Decapolis Reef (14-131),Cairns/Cooktown,1,3,0.162204393456,0.06512,0.046088,0.084186,0.05829
1072,485,-14.8553,145.4792,14132101104,14-132a,Rocky Islets Reef,Rocky Islets Reef (14-132a),Cairns/Cooktown,2,3,6.13303375757,5.351922,2.308792,11.81533,5.668
1073,482,-14.8655,145.5276,14132102104,14-132b,U/N Reef,U/N Reef (14-132b),Cairns/Cooktown,2,3,6.75501527342,4.912231,2.281817,13.09411,7.0566
1074,485,-14.8695,145.4889,14132103104,14-132c,U/N Reef,U/N Reef (14-132c),Cairns/Cooktown,2,3,0.182308033998,0.036898,0.0239829693341278,0.059721,0.0466480967356757
1075,490,-14.9168,145.516,14133100104,14-133,U/N Reef,U/N Reef (14-133),Cairns/Cooktown,2,3,5.58218918091,4.94776,2.041263,10.812806,5.13
1076,490,-14.8946,145.478,14134100104,14-134,Eye Reef,Eye Reef (14-134),Cairns/Cooktown,2,3,1.41921033031,1.205352,0.932147,3.25719,2.40604
1077,357,-13.316,143.5314,13042100104,13-042,U/N Reef,U/N Reef (13-042),Far Northern,1,2,6.99227863532,6.422364,4.442942,6.638,4.59
1078,357,-13.2825,143.5392,13043100104,13-043,U/N Reef,U/N Reef (13-043),Far Northern,1,2,0.788899714717,0.672445,0.417721,0.71,0.4468
1079,357,-13.2757,143.596,13045100104,13-045,Lowrie Reef,Lowrie Reef (13-045),Far Northern,1,2,0.281669368781,0.203772,0.118112,0.601037,0.32717
1080,358,-13.3081,143.6732,13048100104,13-048,Bow Reef,Bow Reef (13-048),Far Northern,1,2,0.576410867034,0.493855,0.259517,1.53896,1.0171
1081,359,-13.3176,143.89,13049100104,13-049,U/N Reef,U/N Reef (13-049),Far Northern,2,2,3.71387714756,0.073673,0.0475939650208903,0.385236,0.291928423491401
1082,398,-13.8584,144.0278,13122100104,13-122,U/N Reef,U/N Reef (13-122),Far Northern,2,2,20.6622465851,19.092408,2.735451,30.6047,5.362
1083,405,-13.8558,144.1353,13123100104,13-123,U/N Reef,U/N Reef (13-123),Far Northern,2,2,2.98698293996,2.975942,1.342596,6.57467,2.885
1084,398,-13.8531,144.0788,13124100104,13-124,U/N Reef,U/N Reef (13-124),Far Northern,2,2,20.6626199411,16.42991,2.411428,22.908074,3.843104
1085,393,-13.8655,144.3113,13125100104,13-125,U/N Reef,U/N Reef (13-125),Far Northern,3,2,70.7890395958,61.470245,7.748423,90.3001,21.614
1086,455,-14.4574,144.9583,14066100104,14-066,Mid Reef,Mid Reef (14-066),Far Northern,2,3,13.7490362124,13.735222,11.526698,20.01691,16.35116
1087,462,-14.4523,144.6299,14067100104,14-067,U/N Reef,U/N Reef (14-067),Far Northern,1,3,10.5721869447,9.619223,8.91752,9.8148,9.113
1088,454,-14.4629,144.8933,14068100104,14-068,Watson Reef,Watson Reef (14-068),Far Northern,1,3,0.659336710469,0.622379,0.540004,1.493116,1.2247
1089,462,-14.4755,144.7535,14069100104,14-069,Wooden Patch,Wooden Patch (14-069),Far Northern,1,3,0.556655730415,0.000385,0.00025180664391411,0.000387,0.000304171512608864
1090,462,-14.4747,144.6979,14070100104,14-070,Baron Reef,Baron Reef (14-070),Far Northern,1,3,0.610104544898,0.138572,0.124326,0.216585,0.1957
1091,494,-14.9395,145.488,14135100104,14-135,Helsdon Reef,Helsdon Reef (14-135),Cairns/Cooktown,2,3,12.5636176609,9.533662,4.000365,19.42928,10.271
1092,481,-14.9418,145.3381,14136101104,14-136a,U/N Reef,U/N Reef (14-136a),out,1,3,0.0666276544986,0.0666276544986,0.0430925123398118,0.462563588090454,0.348283121055377
1093,481,-14.9484,145.3342,14136102104,14-136b,U/N Reef,U/N Reef (14-136b),out,1,3,0.0732344690844,0.0732344690844,0.0473140751215144,0.498907753241509,0.374548387895623
1094,472,-14.5477,145.589,14137100104,14-137,Carter Reef,Carter Reef (14-137),Cairns/Cooktown,3,3,15.4489148712,8.882137,5.075016,30.392,19.541
1095,472,-14.5997,145.6235,14138100104,14-138,Yonge Reef,Yonge Reef (14-138),Cairns/Cooktown,3,3,13.1198272884,8.493489,4.612113,24.545994,14.44
1096,474,-14.6438,145.6463,14139100104,14-139,No Name Reef,No Name Reef (14-139),Cairns/Cooktown,3,3,8.74508072109,5.371966,2.581611,18.002087,9.281
1097,474,-14.6649,145.6502,14140100104,14-140,Sydney Schubert Reef,U/N Reef (14-140),Cairns/Cooktown,3,3,2.00051138731,1.326609,0.820139,6.051471,4.4535
1098,360,-13.3248,143.9734,13050101104,13-050a,U/N Reef,U/N Reef (13-050a),Far Northern,3,2,17.1273598963,14.256664,4.088457,29.68464,10.925
1099,360,-13.3081,143.9509,13050102104,13-050b,U/N Reef,U/N Reef (13-050b),Far Northern,3,2,0.150121162624,0.060753,0.0393311755545054,0.128689,0.0998252347423647
1100,357,-13.3301,143.5573,13051100104,13-051,U/N Reef,U/N Reef (13-051),Far Northern,1,2,0.18690843455,0.186852,0.118566504237831,0.18744,0.144577441640474
1101,361,-13.3279,143.7244,13052100104,13-052,U/N Reef,U/N Reef (13-052),Far Northern,2,2,1.64200377826,1.053363,0.106919,2.166021,0.318509
